"w_geocode","lowwage","midwage","hiwage","alljobs","lowwage_p","midwage_p","higwage_p","White_workers","Black_workers","AI.Na_workers","Asian_workers","NaH.PI_workers","Multi.racial_workers","lessThanHS","HSnoCollege","SomeColl.Associates","Bach.AdvDeg","w_county","countyName"
510030104021046,0,0,2,2,0,0,1,2,0,0,0,0,0,0,2,0,0,"51003","Albemarle"
510030104021047,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,2,"51003","Albemarle"
510030104022000,5,0,3,8,0.625,0,0.375,7,1,0,0,0,0,1,2,2,2,"51003","Albemarle"
510030104022002,38,49,22,109,0.348623853211009,0.44954128440367,0.201834862385321,94,6,0,7,0,2,15,18,31,22,"51003","Albemarle"
510030104022004,259,299,128,686,0.377551020408163,0.435860058309038,0.186588921282799,527,128,0,13,0,18,55,105,121,90,"51003","Albemarle"
510030104022005,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,"51003","Albemarle"
510030104022011,1,1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,2,0,0,0,0,0,0,3,0,"51003","Albemarle"
510030104022017,0,2,28,30,0,0.0666666666666667,0.933333333333333,29,1,0,0,0,0,1,14,7,3,"51003","Albemarle"
510030104022026,0,3,37,40,0,0.075,0.925,39,1,0,0,0,0,3,5,9,20,"51003","Albemarle"
510030104022038,3,0,0,3,1,0,0,3,0,0,0,0,0,1,1,0,0,"51003","Albemarle"
510030104022039,0,0,2,2,0,0,1,2,0,0,0,0,0,0,2,0,0,"51003","Albemarle"
510030104022040,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,"51003","Albemarle"
510030104022042,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"51003","Albemarle"
510030104022046,0,0,2,2,0,0,1,0,2,0,0,0,0,0,1,0,1,"51003","Albemarle"
510030104022051,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,"51003","Albemarle"
510030105001000,2,2,1,5,0.4,0.4,0.2,4,1,0,0,0,0,1,2,2,0,"51003","Albemarle"
510030105001002,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,"51003","Albemarle"
510030105001003,0,1,3,4,0,0.25,0.75,0,4,0,0,0,0,1,1,1,1,"51003","Albemarle"
510030105001009,3,2,2,7,0.428571428571429,0.285714285714286,0.285714285714286,5,2,0,0,0,0,0,4,3,0,"51003","Albemarle"
510030105001011,0,5,0,5,0,1,0,3,0,0,2,0,0,1,1,1,0,"51003","Albemarle"
510030105001012,0,1,2,3,0,0.333333333333333,0.666666666666667,2,1,0,0,0,0,0,1,2,0,"51003","Albemarle"
510030105001015,2,0,0,2,1,0,0,2,0,0,0,0,0,1,1,0,0,"51003","Albemarle"
510030105001018,0,6,0,6,0,1,0,6,0,0,0,0,0,0,0,2,2,"51003","Albemarle"
510030105001021,2,0,6,8,0.25,0,0.75,8,0,0,0,0,0,0,1,4,2,"51003","Albemarle"
510030105001022,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,"51003","Albemarle"
510030105002000,1,4,0,5,0.2,0.8,0,5,0,0,0,0,0,0,1,0,0,"51003","Albemarle"
510030105002003,1,0,1,2,0.5,0,0.5,2,0,0,0,0,0,1,0,0,0,"51003","Albemarle"
510030105002004,0,1,1,2,0,0.5,0.5,1,1,0,0,0,0,0,0,2,0,"51003","Albemarle"
510030105002005,9,17,13,39,0.230769230769231,0.435897435897436,0.333333333333333,34,3,0,2,0,0,8,11,6,9,"51003","Albemarle"
510030105002019,4,10,1,15,0.266666666666667,0.666666666666667,0.0666666666666667,12,1,0,2,0,0,0,0,6,6,"51003","Albemarle"
510030105002020,60,68,78,206,0.29126213592233,0.330097087378641,0.378640776699029,165,32,1,5,0,3,15,50,43,45,"51003","Albemarle"
510030105002022,48,27,6,81,0.592592592592593,0.333333333333333,0.0740740740740741,59,18,0,2,0,2,11,12,14,6,"51003","Albemarle"
510030105002026,191,342,222,755,0.252980132450331,0.452980132450331,0.294039735099338,525,206,2,10,0,12,74,171,181,149,"51003","Albemarle"
510030105002027,0,1,1,2,0,0.5,0.5,1,1,0,0,0,0,0,0,0,1,"51003","Albemarle"
510030105002030,77,68,82,227,0.33920704845815,0.299559471365639,0.361233480176211,184,28,1,7,2,5,14,30,30,65,"51003","Albemarle"
510030105002031,1,6,0,7,0.142857142857143,0.857142857142857,0,6,0,0,0,0,1,1,4,2,0,"51003","Albemarle"
510030105002038,1,3,4,8,0.125,0.375,0.5,6,1,0,0,0,1,0,3,1,4,"51003","Albemarle"
510030105002039,1,3,2,6,0.166666666666667,0.5,0.333333333333333,6,0,0,0,0,0,1,1,3,1,"51003","Albemarle"
510030105002040,3,14,10,27,0.111111111111111,0.518518518518518,0.37037037037037,20,7,0,0,0,0,4,3,6,5,"51003","Albemarle"
510030105002041,11,10,1,22,0.5,0.454545454545455,0.0454545454545455,17,2,0,1,0,2,1,2,4,1,"51003","Albemarle"
510030105002046,4,2,0,6,0.666666666666667,0.333333333333333,0,3,2,1,0,0,0,1,2,2,0,"51003","Albemarle"
510030105002052,1,1,0,2,0.5,0.5,0,2,0,0,0,0,0,0,1,1,0,"51003","Albemarle"
510030105002058,10,20,5,35,0.285714285714286,0.571428571428571,0.142857142857143,19,7,1,7,0,1,8,5,6,8,"51003","Albemarle"
510030105003000,434,367,387,1188,0.365319865319865,0.308922558922559,0.325757575757576,914,208,4,46,0,16,107,272,289,267,"51003","Albemarle"
510030105003001,290,953,1996,3239,0.0895338067304724,0.294226613152207,0.61623958011732,2487,627,4,70,1,50,203,655,893,1029,"51003","Albemarle"
510030105003003,46,22,2,70,0.657142857142857,0.314285714285714,0.0285714285714286,31,31,0,6,0,2,10,8,13,4,"51003","Albemarle"
510030105003012,38,177,421,636,0.059748427672956,0.278301886792453,0.661949685534591,529,80,1,19,0,7,37,98,181,221,"51003","Albemarle"
510030105003017,98,166,246,510,0.192156862745098,0.325490196078431,0.482352941176471,408,84,1,9,1,7,32,94,131,153,"51003","Albemarle"
510030105003018,12,28,37,77,0.155844155844156,0.363636363636364,0.480519480519481,67,4,0,4,0,2,4,14,21,23,"51003","Albemarle"
510030105003020,9,53,69,131,0.0687022900763359,0.404580152671756,0.526717557251908,117,11,0,2,0,1,11,30,33,42,"51003","Albemarle"
510030105003021,44,31,7,82,0.536585365853659,0.378048780487805,0.0853658536585366,59,22,0,0,0,1,3,10,17,10,"51003","Albemarle"
510030105003030,5,4,10,19,0.263157894736842,0.210526315789474,0.526315789473684,19,0,0,0,0,0,0,1,4,6,"51003","Albemarle"
510030106011001,40,94,124,258,0.155038759689922,0.364341085271318,0.48062015503876,220,27,0,7,0,4,14,47,69,74,"51003","Albemarle"
510030106011003,6,2,1,9,0.666666666666667,0.222222222222222,0.111111111111111,9,0,0,0,0,0,0,2,2,1,"51003","Albemarle"
510030106011005,1,1,0,2,0.5,0.5,0,2,0,0,0,0,0,0,1,1,0,"51003","Albemarle"
510030106011007,9,6,1,16,0.5625,0.375,0.0625,15,0,0,1,0,0,0,2,2,5,"51003","Albemarle"
510030106011008,5,12,46,63,0.0793650793650794,0.19047619047619,0.73015873015873,56,4,0,2,0,1,3,11,21,14,"51003","Albemarle"
510030106011010,38,30,22,90,0.422222222222222,0.333333333333333,0.244444444444444,67,22,0,0,0,1,9,16,16,26,"51003","Albemarle"
510030106011012,5,3,0,8,0.625,0.375,0,4,1,0,3,0,0,0,1,1,4,"51003","Albemarle"
510030106011013,13,9,8,30,0.433333333333333,0.3,0.266666666666667,17,2,0,7,0,4,2,5,4,7,"51003","Albemarle"
510030106011017,5,0,0,5,1,0,0,2,0,0,3,0,0,0,0,0,2,"51003","Albemarle"
510030106011020,106,86,121,313,0.338658146964856,0.274760383386581,0.386581469648562,253,33,0,16,0,11,16,48,66,60,"51003","Albemarle"
510030106012001,0,2,0,2,0,1,0,2,0,0,0,0,0,0,1,1,0,"51003","Albemarle"
510030106012002,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,"51003","Albemarle"
510030106012007,0,1,1,2,0,0.5,0.5,2,0,0,0,0,0,0,1,0,0,"51003","Albemarle"
510030106012009,1,3,3,7,0.142857142857143,0.428571428571429,0.428571428571429,5,2,0,0,0,0,2,2,1,2,"51003","Albemarle"
510030106012012,266,238,158,662,0.401812688821752,0.359516616314199,0.238670694864048,493,128,3,22,0,16,54,132,159,130,"51003","Albemarle"
510030106012013,450,146,127,723,0.622406639004149,0.201936376210235,0.175656984785615,615,75,0,19,0,14,52,126,177,164,"51003","Albemarle"
510030106012017,1,5,0,6,0.166666666666667,0.833333333333333,0,6,0,0,0,0,0,1,2,1,2,"51003","Albemarle"
510030106012022,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,2,0,"51003","Albemarle"
510030106012023,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"51003","Albemarle"
510030106012024,4,9,5,18,0.222222222222222,0.5,0.277777777777778,18,0,0,0,0,0,2,6,4,5,"51003","Albemarle"
510030106012026,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"51003","Albemarle"
510030106012027,82,62,15,159,0.515723270440252,0.389937106918239,0.0943396226415094,110,37,1,8,0,3,12,26,18,22,"51003","Albemarle"
510030106012029,1,1,5,7,0.142857142857143,0.142857142857143,0.714285714285714,6,1,0,0,0,0,1,1,2,1,"51003","Albemarle"
510030106013000,53,46,27,126,0.420634920634921,0.365079365079365,0.214285714285714,90,25,0,6,0,5,11,13,11,23,"51003","Albemarle"
510030106013001,156,136,60,352,0.443181818181818,0.386363636363636,0.170454545454545,217,111,2,16,0,6,32,61,75,38,"51003","Albemarle"
510030106013002,30,26,208,264,0.113636363636364,0.0984848484848485,0.787878787878788,199,43,2,13,2,5,15,47,60,70,"51003","Albemarle"
510030106013003,282,86,169,537,0.525139664804469,0.160148975791434,0.314711359404097,432,79,3,14,0,9,36,103,146,155,"51003","Albemarle"
510030106013004,1,4,5,10,0.1,0.4,0.5,6,3,0,0,0,1,1,2,3,2,"51003","Albemarle"
510030106013009,105,235,185,525,0.2,0.447619047619048,0.352380952380952,347,154,0,12,1,11,50,112,137,112,"51003","Albemarle"
510030106013014,72,42,7,121,0.59504132231405,0.347107438016529,0.0578512396694215,74,38,0,4,0,5,8,26,26,7,"51003","Albemarle"
510030106013015,84,96,57,237,0.354430379746835,0.40506329113924,0.240506329113924,163,67,2,1,0,4,30,36,60,45,"51003","Albemarle"
510030106013016,29,51,58,138,0.210144927536232,0.369565217391304,0.420289855072464,69,64,0,4,1,0,21,32,34,35,"51003","Albemarle"
510030106013017,13,18,17,48,0.270833333333333,0.375,0.354166666666667,33,11,0,4,0,0,7,13,8,9,"51003","Albemarle"
510030106013018,5,12,2,19,0.263157894736842,0.631578947368421,0.105263157894737,13,6,0,0,0,0,0,6,5,2,"51003","Albemarle"
510030106021002,4,0,3,7,0.571428571428571,0,0.428571428571429,5,2,0,0,0,0,0,1,2,2,"51003","Albemarle"
510030106021009,0,1,1,2,0,0.5,0.5,2,0,0,0,0,0,0,0,1,1,"51003","Albemarle"
510030106021013,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,"51003","Albemarle"
510030106021015,4,19,30,53,0.0754716981132075,0.358490566037736,0.566037735849057,47,5,0,1,0,0,5,14,13,15,"51003","Albemarle"
510030106021017,2,3,1,6,0.333333333333333,0.5,0.166666666666667,4,1,0,1,0,0,1,1,1,1,"51003","Albemarle"
510030106021024,3,1,0,4,0.75,0.25,0,4,0,0,0,0,0,0,1,1,2,"51003","Albemarle"
510030106021029,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"51003","Albemarle"
510030106021034,35,82,84,201,0.174129353233831,0.407960199004975,0.417910447761194,184,13,0,3,0,1,18,46,43,68,"51003","Albemarle"
510030106021035,2,1,0,3,0.666666666666667,0.333333333333333,0,3,0,0,0,0,0,0,1,0,0,"51003","Albemarle"
510030106021036,1,5,1,7,0.142857142857143,0.714285714285714,0.142857142857143,4,1,0,0,0,2,0,2,1,2,"51003","Albemarle"
510030106021038,3,3,0,6,0.5,0.5,0,3,3,0,0,0,0,2,2,2,0,"51003","Albemarle"
510030106022000,5,6,3,14,0.357142857142857,0.428571428571429,0.214285714285714,12,1,0,0,0,1,0,6,2,1,"51003","Albemarle"
510030106022003,0,0,2,2,0,0,1,2,0,0,0,0,0,0,1,0,1,"51003","Albemarle"
510030106022004,0,2,0,2,0,1,0,2,0,0,0,0,0,0,1,0,1,"51003","Albemarle"
510030106022006,1,2,1,4,0.25,0.5,0.25,4,0,0,0,0,0,1,2,1,0,"51003","Albemarle"
510030106022011,12,17,10,39,0.307692307692308,0.435897435897436,0.256410256410256,33,2,0,3,1,0,2,12,9,13,"51003","Albemarle"
510030106022012,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,"51003","Albemarle"
510030107001000,213,227,201,641,0.332293291731669,0.354134165366615,0.313572542901716,498,117,2,16,0,8,57,142,142,131,"51003","Albemarle"
510030107001001,6,27,19,52,0.115384615384615,0.519230769230769,0.365384615384615,42,7,0,1,0,2,2,8,11,12,"51003","Albemarle"
510030107001003,25,36,56,117,0.213675213675214,0.307692307692308,0.478632478632479,92,23,0,1,0,1,11,22,36,31,"51003","Albemarle"
510030107001004,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,"51003","Albemarle"
510030107001008,130,138,107,375,0.346666666666667,0.368,0.285333333333333,264,100,2,4,0,5,30,73,79,85,"51003","Albemarle"
510030107001009,12,35,34,81,0.148148148148148,0.432098765432099,0.419753086419753,68,13,0,0,0,0,7,16,27,18,"51003","Albemarle"
510030107002000,119,208,361,688,0.17296511627907,0.302325581395349,0.524709302325581,566,87,1,17,0,17,64,133,168,197,"51003","Albemarle"
510030107002018,22,35,40,97,0.22680412371134,0.360824742268041,0.412371134020619,75,16,0,4,0,2,8,19,27,30,"51003","Albemarle"
510030107002019,1,7,20,28,0.0357142857142857,0.25,0.714285714285714,21,3,0,4,0,0,4,3,8,10,"51003","Albemarle"
510030107002022,61,155,227,443,0.137697516930023,0.349887133182844,0.512415349887133,373,47,0,11,0,12,30,71,100,122,"51003","Albemarle"
510030107002023,8,8,1,17,0.470588235294118,0.470588235294118,0.0588235294117647,14,3,0,0,0,0,4,1,5,4,"51003","Albemarle"
510030107003000,95,220,178,493,0.192697768762677,0.446247464503043,0.36105476673428,325,146,4,8,0,10,45,98,140,106,"51003","Albemarle"
510030107003005,8,8,6,22,0.363636363636364,0.363636363636364,0.272727272727273,18,2,0,1,0,1,4,3,3,1,"51003","Albemarle"
510030107003007,2,0,0,2,1,0,0,0,2,0,0,0,0,1,0,1,0,"51003","Albemarle"
510030107003009,1778,1861,8751,12390,0.143502824858757,0.150201775625504,0.706295399515738,9933,1158,25,1073,7,194,575,1812,2576,5461,"51003","Albemarle"
510030107003011,149,375,727,1251,0.119104716227018,0.299760191846523,0.581135091926459,945,230,2,50,4,20,106,264,282,331,"51003","Albemarle"
510030107003012,0,0,21,21,0,0,1,19,2,0,0,0,0,1,4,6,8,"51003","Albemarle"
510030107003015,224,158,51,433,0.517321016166282,0.364896073903002,0.117782909930716,326,75,6,14,0,12,35,54,64,43,"51003","Albemarle"
510030108001001,81,157,141,379,0.213720316622691,0.414248021108179,0.372031662269129,307,48,2,11,2,9,36,77,96,90,"51003","Albemarle"
510030108001003,3,5,1,9,0.333333333333333,0.555555555555556,0.111111111111111,6,3,0,0,0,0,1,2,1,0,"51003","Albemarle"
510030108001004,324,577,285,1186,0.27318718381113,0.486509274873524,0.240303541315346,889,233,2,44,0,18,99,301,248,190,"51003","Albemarle"
510030108001005,215,132,37,384,0.559895833333333,0.34375,0.0963541666666667,265,86,0,24,1,8,37,83,70,44,"51003","Albemarle"
510030108001009,54,193,117,364,0.148351648351648,0.53021978021978,0.321428571428571,278,70,0,10,0,6,38,101,81,53,"51003","Albemarle"
510030108001010,46,64,26,136,0.338235294117647,0.470588235294118,0.191176470588235,56,67,0,6,0,7,11,28,26,20,"51003","Albemarle"
510030108001011,13,28,73,114,0.114035087719298,0.245614035087719,0.640350877192982,110,3,0,1,0,0,9,31,28,33,"51003","Albemarle"
510030108001018,1,1,11,13,0.0769230769230769,0.0769230769230769,0.846153846153846,11,1,0,1,0,0,0,1,3,9,"51003","Albemarle"
510030108001023,21,38,116,175,0.12,0.217142857142857,0.662857142857143,152,17,0,3,0,3,21,35,39,49,"51003","Albemarle"
510030108001024,11,47,337,395,0.0278481012658228,0.118987341772152,0.853164556962025,290,82,3,14,0,6,27,104,122,109,"51003","Albemarle"
510030108001031,4,0,2,6,0.666666666666667,0,0.333333333333333,6,0,0,0,0,0,2,1,0,1,"51003","Albemarle"
510030108001036,16,42,79,137,0.116788321167883,0.306569343065693,0.576642335766423,118,16,0,0,0,3,15,36,34,29,"51003","Albemarle"
510030108001037,51,38,26,115,0.443478260869565,0.330434782608696,0.226086956521739,93,16,0,5,0,1,11,26,19,25,"51003","Albemarle"
510030108002000,3,11,1,15,0.2,0.733333333333333,0.0666666666666667,10,4,0,0,0,1,0,1,5,4,"51003","Albemarle"
510030108002003,5,15,14,34,0.147058823529412,0.441176470588235,0.411764705882353,29,4,0,1,0,0,6,8,4,9,"51003","Albemarle"
510030108002004,18,9,4,31,0.580645161290323,0.290322580645161,0.129032258064516,22,6,0,2,0,1,3,5,10,4,"51003","Albemarle"
510030108003000,12,26,14,52,0.230769230769231,0.5,0.269230769230769,44,6,0,0,0,2,5,9,13,10,"51003","Albemarle"
510030108003001,0,1,5,6,0,0.166666666666667,0.833333333333333,6,0,0,0,0,0,1,0,4,1,"51003","Albemarle"
510030108003003,7,8,3,18,0.388888888888889,0.444444444444444,0.166666666666667,15,3,0,0,0,0,1,6,7,3,"51003","Albemarle"
510030108003008,3,0,0,3,1,0,0,3,0,0,0,0,0,1,0,1,0,"51003","Albemarle"
510030108003010,9,2,0,11,0.818181818181818,0.181818181818182,0,1,10,0,0,0,0,2,3,3,2,"51003","Albemarle"
510030108004001,4,14,13,31,0.129032258064516,0.451612903225806,0.419354838709677,27,1,0,3,0,0,2,4,5,14,"51003","Albemarle"
510030108004002,3,8,35,46,0.0652173913043478,0.173913043478261,0.760869565217391,34,9,0,2,0,1,6,6,10,11,"51003","Albemarle"
510030108004003,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,2,0,"51003","Albemarle"
510030108004005,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,"51003","Albemarle"
510030108004006,1,1,4,6,0.166666666666667,0.166666666666667,0.666666666666667,6,0,0,0,0,0,0,3,3,0,"51003","Albemarle"
510030108005001,2,3,2,7,0.285714285714286,0.428571428571429,0.285714285714286,6,1,0,0,0,0,0,1,2,3,"51003","Albemarle"
510030108005011,51,109,75,235,0.217021276595745,0.463829787234043,0.319148936170213,113,116,1,3,0,2,33,50,65,50,"51003","Albemarle"
510030108005012,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,"51003","Albemarle"
510030108005013,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,"51003","Albemarle"
510030108005020,7,30,48,85,0.0823529411764706,0.352941176470588,0.564705882352941,69,14,0,2,0,0,8,18,23,31,"51003","Albemarle"
510030108005022,0,5,5,10,0,0.5,0.5,10,0,0,0,0,0,0,4,4,2,"51003","Albemarle"
510030109011001,16,68,121,205,0.0780487804878049,0.331707317073171,0.590243902439024,154,33,0,6,0,12,18,49,44,63,"51003","Albemarle"
510030109011003,20,95,193,308,0.0649350649350649,0.308441558441558,0.626623376623377,266,34,1,2,0,5,37,84,75,68,"51003","Albemarle"
510030109011004,4,2,1,7,0.571428571428571,0.285714285714286,0.142857142857143,4,3,0,0,0,0,0,1,5,1,"51003","Albemarle"
510030109011010,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,"51003","Albemarle"
510030109011011,41,34,12,87,0.471264367816092,0.390804597701149,0.137931034482759,40,43,1,3,0,0,9,22,22,20,"51003","Albemarle"
510030109011019,13,8,56,77,0.168831168831169,0.103896103896104,0.727272727272727,69,5,0,1,0,2,3,12,15,37,"51003","Albemarle"
510030109011020,1,5,4,10,0.1,0.5,0.4,9,1,0,0,0,0,1,1,0,6,"51003","Albemarle"
510030109011021,39,26,18,83,0.469879518072289,0.313253012048193,0.216867469879518,77,3,0,2,0,1,4,13,13,24,"51003","Albemarle"
510030109012001,19,10,2,31,0.612903225806452,0.32258064516129,0.0645161290322581,17,13,0,0,0,1,5,5,5,3,"51003","Albemarle"
510030109012002,1,0,4,5,0.2,0,0.8,5,0,0,0,0,0,1,1,1,2,"51003","Albemarle"
510030109012005,0,2,0,2,0,1,0,2,0,0,0,0,0,1,0,0,1,"51003","Albemarle"
510030109021000,11,10,3,24,0.458333333333333,0.416666666666667,0.125,12,9,0,1,0,2,2,8,3,5,"51003","Albemarle"
510030109021002,9,18,10,37,0.243243243243243,0.486486486486487,0.27027027027027,34,2,0,0,0,1,2,9,9,10,"51003","Albemarle"
510030109021004,17,12,14,43,0.395348837209302,0.27906976744186,0.325581395348837,40,2,0,0,0,1,2,9,12,7,"51003","Albemarle"
510030109021005,16,18,20,54,0.296296296296296,0.333333333333333,0.37037037037037,37,12,0,5,0,0,3,14,19,14,"51003","Albemarle"
510030109021007,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,"51003","Albemarle"
510030109021021,0,11,164,175,0,0.0628571428571429,0.937142857142857,150,8,1,13,0,3,8,25,45,85,"51003","Albemarle"
510030109022000,182,73,22,277,0.657039711191336,0.263537906137184,0.0794223826714801,138,117,0,12,0,10,37,53,41,24,"51003","Albemarle"
510030109031000,0,0,8,8,0,0,1,8,0,0,0,0,0,0,0,3,5,"51003","Albemarle"
510030109031001,1,0,1,2,0.5,0,0.5,1,0,0,1,0,0,0,0,0,1,"51003","Albemarle"
510030109031002,4,5,0,9,0.444444444444444,0.555555555555556,0,5,4,0,0,0,0,2,0,1,2,"51003","Albemarle"
510030109031003,2,3,22,27,0.0740740740740741,0.111111111111111,0.814814814814815,25,2,0,0,0,0,1,5,8,8,"51003","Albemarle"
510030109032000,3,1,0,4,0.75,0.25,0,2,2,0,0,0,0,1,0,1,0,"51003","Albemarle"
510030109032003,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,"51003","Albemarle"
510030109032004,3,1,1,5,0.6,0.2,0.2,3,2,0,0,0,0,0,0,3,0,"51003","Albemarle"
510030109032005,48,16,5,69,0.695652173913043,0.231884057971014,0.072463768115942,35,28,0,4,0,2,6,12,12,5,"51003","Albemarle"
510030109032007,15,11,1,27,0.555555555555556,0.407407407407407,0.037037037037037,13,13,0,1,0,0,4,5,4,4,"51003","Albemarle"
510030109032009,30,110,50,190,0.157894736842105,0.578947368421053,0.263157894736842,90,85,0,13,0,2,30,45,41,21,"51003","Albemarle"
510030109032010,1,1,5,7,0.142857142857143,0.142857142857143,0.714285714285714,7,0,0,0,0,0,0,1,2,4,"51003","Albemarle"
510030110001001,2,24,14,40,0.05,0.6,0.35,37,0,0,1,0,2,6,7,9,9,"51003","Albemarle"
510030110001002,0,4,0,4,0,1,0,4,0,0,0,0,0,0,4,0,0,"51003","Albemarle"
510030110001010,0,1,2,3,0,0.333333333333333,0.666666666666667,3,0,0,0,0,0,0,0,1,2,"51003","Albemarle"
510030110001011,2,0,9,11,0.181818181818182,0,0.818181818181818,9,1,0,1,0,0,3,2,0,4,"51003","Albemarle"
510030110001014,0,3,0,3,0,1,0,1,2,0,0,0,0,0,2,1,0,"51003","Albemarle"
510030110001016,2,0,0,2,1,0,0,2,0,0,0,0,0,0,1,0,1,"51003","Albemarle"
510030110001018,127,111,77,315,0.403174603174603,0.352380952380952,0.244444444444444,261,35,3,9,2,5,30,48,45,67,"51003","Albemarle"
510030110001021,0,2,1,3,0,0.666666666666667,0.333333333333333,0,0,0,3,0,0,0,0,2,1,"51003","Albemarle"
510030110001023,0,4,9,13,0,0.307692307692308,0.692307692307692,12,1,0,0,0,0,1,3,2,7,"51003","Albemarle"
510030110001033,3,0,0,3,1,0,0,3,0,0,0,0,0,2,1,0,0,"51003","Albemarle"
510030110001036,2,0,0,2,1,0,0,2,0,0,0,0,0,1,0,1,0,"51003","Albemarle"
510030110001037,0,1,2,3,0,0.333333333333333,0.666666666666667,3,0,0,0,0,0,1,1,0,1,"51003","Albemarle"
510030110001040,0,2,2,4,0,0.5,0.5,3,1,0,0,0,0,0,1,1,1,"51003","Albemarle"
510030110001042,4,23,13,40,0.1,0.575,0.325,36,2,0,2,0,0,6,8,7,14,"51003","Albemarle"
510030110001045,7,12,28,47,0.148936170212766,0.25531914893617,0.595744680851064,42,4,0,1,0,0,4,6,13,21,"51003","Albemarle"
510030110001046,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,"51003","Albemarle"
510030110002000,54,47,88,189,0.285714285714286,0.248677248677249,0.465608465608466,151,31,0,3,0,4,17,36,35,44,"51003","Albemarle"
510030110002003,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,"51003","Albemarle"
510030110002005,2,1,1,4,0.5,0.25,0.25,4,0,0,0,0,0,0,1,2,1,"51003","Albemarle"
510030110002006,87,132,173,392,0.221938775510204,0.336734693877551,0.441326530612245,327,37,4,20,0,4,45,74,82,99,"51003","Albemarle"
510030110002007,90,109,49,248,0.362903225806452,0.439516129032258,0.19758064516129,202,35,1,8,0,2,27,50,53,59,"51003","Albemarle"
510030110002008,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,"51003","Albemarle"
510030110002009,2,1,2,5,0.4,0.2,0.4,5,0,0,0,0,0,0,2,1,0,"51003","Albemarle"
510030110002013,1,1,0,2,0.5,0.5,0,2,0,0,0,0,0,0,0,2,0,"51003","Albemarle"
510030110002014,3,6,3,12,0.25,0.5,0.25,11,0,0,1,0,0,0,1,4,5,"51003","Albemarle"
510030110002015,2,1,4,7,0.285714285714286,0.142857142857143,0.571428571428571,7,0,0,0,0,0,1,1,1,2,"51003","Albemarle"
510030110002021,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,"51003","Albemarle"
510030110002022,6,6,2,14,0.428571428571429,0.428571428571429,0.142857142857143,13,0,0,1,0,0,1,3,3,3,"51003","Albemarle"
510030110002023,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"51003","Albemarle"
510030110002024,2,5,5,12,0.166666666666667,0.416666666666667,0.416666666666667,12,0,0,0,0,0,1,3,2,1,"51003","Albemarle"
510030110002027,45,175,393,613,0.0734094616639478,0.285481239804241,0.641109298531811,492,91,0,24,0,6,40,106,153,187,"51003","Albemarle"
510030110002035,0,10,12,22,0,0.454545454545455,0.545454545454545,20,1,0,0,0,1,4,7,1,6,"51003","Albemarle"
510030110003000,8,10,24,42,0.19047619047619,0.238095238095238,0.571428571428571,33,7,0,1,1,0,6,12,12,9,"51003","Albemarle"
510030110003001,0,0,6,6,0,0,1,6,0,0,0,0,0,0,2,1,1,"51003","Albemarle"
510030110003003,1,2,0,3,0.333333333333333,0.666666666666667,0,1,2,0,0,0,0,0,0,1,1,"51003","Albemarle"
510030110003008,2,1,0,3,0.666666666666667,0.333333333333333,0,2,0,0,1,0,0,0,2,0,1,"51003","Albemarle"
510030110003012,11,0,2,13,0.846153846153846,0,0.153846153846154,12,1,0,0,0,0,0,3,3,5,"51003","Albemarle"
510030110003016,0,3,1,4,0,0.75,0.25,3,1,0,0,0,0,1,0,0,1,"51003","Albemarle"
510030110003019,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,"51003","Albemarle"
510030110003020,1,9,12,22,0.0454545454545455,0.409090909090909,0.545454545454545,20,1,1,0,0,0,2,3,3,6,"51003","Albemarle"
